IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
13.211.128.224,443,0,false,ORD,North America,Chicago,97,0.00
3.26.222.126,2086,0,false,ORD,North America,Chicago,97,0.00
13.211.177.161,2087,0,false,ORD,North America,Chicago,97,0.00
3.25.163.182,8880,0,false,ORD,North America,Chicago,97,0.00
3.26.102.189,2087,0,false,ORD,North America,Chicago,97,0.00
3.26.102.189,2052,0,false,ORD,North America,Chicago,97,0.00
3.27.111.196,2087,0,false,ORD,North America,Chicago,97,0.00
13.211.177.161,2082,0,false,ORD,North America,Chicago,97,0.00
3.27.148.83,443,0,false,ORD,North America,Chicago,97,0.00
54.153.139.87,8443,0,false,ORD,North America,Chicago,97,0.00
3.26.205.83,8443,0,false,ORD,North America,Chicago,97,0.00
3.27.148.83,2053,0,false,ORD,North America,Chicago,97,0.00
54.153.139.87,8880,0,false,ORD,North America,Chicago,97,0.00
54.153.139.87,8080,0,false,ORD,North America,Chicago,97,0.00
13.211.177.161,2083,0,false,ORD,North America,Chicago,97,0.00
13.211.177.161,2086,0,false,ORD,North America,Chicago,97,0.00
54.153.139.87,2095,0,false,ORD,North America,Chicago,97,0.00
52.65.99.223,2053,0,false,ORD,North America,Chicago,97,0.00
3.26.205.83,2087,0,false,ORD,North America,Chicago,98,0.00
52.65.99.223,8880,0,false,ORD,North America,Chicago,98,0.00
3.107.0.249,8080,0,false,ORD,North America,Chicago,98,0.00
3.26.102.189,2095,0,false,ORD,North America,Chicago,98,0.00
3.106.133.209,8443,0,false,ORD,North America,Chicago,98,0.00
54.153.139.87,2082,0,false,ORD,North America,Chicago,98,0.00
54.153.139.87,2053,0,false,ORD,North America,Chicago,98,0.00
52.65.99.223,2095,0,false,ORD,North America,Chicago,98,0.00
54.153.139.87,443,0,false,ORD,North America,Chicago,98,0.00
54.153.139.87,80,0,false,ORD,North America,Chicago,98,0.00
3.25.232.135,2083,0,false,ORD,North America,Chicago,98,0.00
43.201.150.136,8880,0,false,ORD,North America,Chicago,98,0.00
3.26.222.126,443,0,false,ORD,North America,Chicago,98,0.00
3.26.203.164,8080,0,false,ORD,North America,Chicago,98,0.00
13.211.128.224,2095,0,false,ORD,North America,Chicago,98,0.00
3.26.7.63,2082,0,false,ORD,North America,Chicago,98,0.00
52.65.99.223,2083,0,false,ORD,North America,Chicago,98,0.00
54.153.139.87,2083,0,false,ORD,North America,Chicago,98,0.00
3.27.246.186,8443,0,false,ORD,North America,Chicago,98,0.00
3.26.203.164,8880,0,false,ORD,North America,Chicago,98,0.00
54.206.28.95,8080,0,false,ORD,North America,Chicago,98,0.00
54.206.28.95,2082,0,false,ORD,North America,Chicago,98,0.00
3.26.7.63,2087,0,false,ORD,North America,Chicago,98,0.00
52.65.99.223,2082,0,false,ORD,North America,Chicago,98,0.00
43.202.55.195,2095,0,false,ORD,North America,Chicago,98,0.00
54.153.139.87,2087,0,false,ORD,North America,Chicago,98,0.00
54.153.139.87,2052,0,false,ORD,North America,Chicago,98,0.00
54.153.139.87,2086,0,false,ORD,North America,Chicago,98,0.00
3.26.205.83,2086,0,false,ORD,North America,Chicago,98,0.00
13.211.128.224,2086,0,false,ORD,North America,Chicago,98,0.00
3.27.250.250,80,0,false,ORD,North America,Chicago,98,0.00
13.211.128.224,8443,0,false,ORD,North America,Chicago,98,0.00
3.26.203.164,2052,0,false,ORD,North America,Chicago,98,0.00
54.206.28.95,80,0,false,ORD,North America,Chicago,98,0.00
52.65.99.223,2052,0,false,ORD,North America,Chicago,98,0.00
3.26.222.126,2096,0,false,ORD,North America,Chicago,98,0.00
13.211.161.99,2082,0,false,ORD,North America,Chicago,98,0.00
3.27.91.198,8080,0,false,ORD,North America,Chicago,98,0.00
52.65.99.223,2086,0,false,ORD,North America,Chicago,98,0.00
54.206.28.95,8443,0,false,ORD,North America,Chicago,98,0.00
52.65.99.223,2096,0,false,ORD,North America,Chicago,98,0.00
3.26.222.126,2052,0,false,ORD,North America,Chicago,98,0.00
43.201.60.228,8443,0,false,ORD,North America,Chicago,98,0.00
3.27.94.201,2053,0,false,ORD,North America,Chicago,98,0.00
3.27.148.83,8443,0,false,ORD,North America,Chicago,98,0.00
52.65.99.223,2087,0,false,ORD,North America,Chicago,98,0.00
52.65.99.223,443,0,false,ORD,North America,Chicago,98,0.00
3.26.213.25,2095,0,false,ORD,North America,Chicago,98,0.00
3.25.163.182,2052,0,false,ORD,North America,Chicago,98,0.00
3.27.15.169,2053,0,false,ORD,North America,Chicago,98,0.00
13.211.177.161,2052,0,false,ORD,North America,Chicago,99,0.00
52.65.99.223,80,0,false,ORD,North America,Chicago,99,0.00
3.27.91.198,2087,0,false,ORD,North America,Chicago,99,0.00
3.27.246.186,8880,0,false,ORD,North America,Chicago,99,0.00
3.27.77.68,2096,0,false,ORD,North America,Chicago,99,0.00
54.206.28.95,2052,0,false,ORD,North America,Chicago,99,0.00
3.27.77.68,2082,0,false,ORD,North America,Chicago,99,0.00
3.106.202.18,2083,0,false,ORD,North America,Chicago,99,0.00
13.211.161.99,2095,0,false,ORD,North America,Chicago,99,0.00
43.201.60.144,2083,0,false,ORD,North America,Chicago,99,0.00
54.252.145.200,8443,0,false,ORD,North America,Chicago,99,0.00
3.25.188.30,2053,0,false,ORD,North America,Chicago,99,0.00
54.206.28.95,2086,0,false,ORD,North America,Chicago,99,0.00
13.211.161.99,8080,0,false,ORD,North America,Chicago,99,0.00
3.106.140.59,8880,0,false,ORD,North America,Chicago,99,0.00
3.27.148.83,8880,0,false,ORD,North America,Chicago,99,0.00
54.206.28.95,8880,0,false,ORD,North America,Chicago,99,0.00
3.27.250.250,2052,0,false,ORD,North America,Chicago,99,0.00
3.27.15.169,8443,0,false,ORD,North America,Chicago,99,0.00
3.107.3.142,2086,0,false,ORD,North America,Chicago,99,0.00
3.27.77.68,8880,0,false,ORD,North America,Chicago,99,0.00
3.25.232.135,8080,0,false,ORD,North America,Chicago,99,0.00
3.27.250.250,8080,0,false,ORD,North America,Chicago,99,0.00
54.206.28.95,2083,0,false,ORD,North America,Chicago,99,0.00
3.27.242.127,2053,0,false,ORD,North America,Chicago,99,0.00
3.107.13.238,2087,0,false,ORD,North America,Chicago,99,0.00
13.211.161.99,443,0,false,ORD,North America,Chicago,99,0.00
13.211.161.99,2086,0,false,ORD,North America,Chicago,99,0.00
43.201.45.96,2053,0,false,ORD,North America,Chicago,99,0.00
54.206.28.95,2096,0,false,ORD,North America,Chicago,99,0.00
3.27.246.186,2052,0,false,ORD,North America,Chicago,99,0.00
3.27.242.127,2086,0,false,ORD,North America,Chicago,100,0.00
13.211.128.224,80,0,false,ORD,North America,Chicago,100,0.00
54.206.28.95,2095,0,false,ORD,North America,Chicago,100,0.00
3.107.0.249,2095,0,false,ORD,North America,Chicago,100,0.00
3.106.133.209,2087,0,false,ORD,North America,Chicago,100,0.00
54.206.28.95,2087,0,false,ORD,North America,Chicago,100,0.00
3.106.202.18,80,0,false,ORD,North America,Chicago,100,0.00
3.27.111.196,2086,0,false,ORD,North America,Chicago,100,0.00
3.107.3.142,8880,0,false,ORD,North America,Chicago,100,0.00
3.25.163.182,2087,0,false,ORD,North America,Chicago,100,0.00
13.125.195.4,2086,0,false,ORD,North America,Chicago,100,0.00
3.26.205.83,2082,0,false,ORD,North America,Chicago,100,0.00
54.252.145.200,443,0,false,ORD,North America,Chicago,100,0.00
3.25.188.30,8080,0,false,ORD,North America,Chicago,100,0.00
3.25.163.182,80,0,false,ORD,North America,Chicago,100,0.00
3.107.13.238,2052,0,false,ORD,North America,Chicago,100,0.00
54.252.145.200,2096,0,false,ORD,North America,Chicago,100,0.00
3.27.94.201,8080,0,false,ORD,North America,Chicago,100,0.00
13.211.128.224,2087,0,false,ORD,North America,Chicago,100,0.00
54.252.145.200,2083,0,false,ORD,North America,Chicago,100,0.00
3.107.13.238,8443,0,false,ORD,North America,Chicago,100,0.00
54.252.145.200,2053,0,false,ORD,North America,Chicago,101,0.00
54.252.145.200,8880,0,false,ORD,North America,Chicago,101,0.00
54.206.28.95,443,0,false,ORD,North America,Chicago,101,0.00
3.26.7.63,80,0,false,ORD,North America,Chicago,101,0.00
54.252.145.200,2052,0,false,ORD,North America,Chicago,101,0.00
3.106.133.209,8080,0,false,ORD,North America,Chicago,101,0.00
3.107.3.142,80,0,false,ORD,North America,Chicago,101,0.00
54.206.28.95,2053,0,false,ORD,North America,Chicago,101,0.00
3.26.205.83,443,0,false,ORD,North America,Chicago,101,0.00
13.211.128.224,2053,0,false,ORD,North America,Chicago,101,0.00
3.26.213.25,2052,0,false,ORD,North America,Chicago,101,0.00
3.107.3.142,8443,0,false,ORD,North America,Chicago,101,0.00
3.26.203.164,80,0,false,ORD,North America,Chicago,101,0.00
3.25.232.135,80,0,false,ORD,North America,Chicago,101,0.00
3.26.102.189,2082,0,false,ORD,North America,Chicago,101,0.00
3.25.163.182,2095,0,false,ORD,North America,Chicago,101,0.00
43.203.192.253,2095,0,false,ORD,North America,Chicago,101,0.00
3.27.148.83,2087,0,false,ORD,North America,Chicago,101,0.00
3.26.7.63,2086,0,false,ORD,North America,Chicago,102,0.00
13.211.177.161,8080,0,false,ORD,North America,Chicago,102,0.00
43.201.150.136,443,0,false,ORD,North America,Chicago,102,0.00
54.252.145.200,2086,0,false,ORD,North America,Chicago,102,0.00
54.252.145.200,80,0,false,ORD,North America,Chicago,102,0.00
3.27.88.25,2053,0,false,ORD,North America,Chicago,102,0.00
54.252.145.200,2087,0,false,ORD,North America,Chicago,102,0.00
3.107.13.238,2083,0,false,ORD,North America,Chicago,102,0.00
3.25.188.30,2083,0,false,ORD,North America,Chicago,102,0.00
3.26.205.83,2083,0,false,ORD,North America,Chicago,102,0.00
3.106.140.59,2053,0,false,ORD,North America,Chicago,102,0.00
3.107.13.238,8080,0,false,ORD,North America,Chicago,102,0.00
13.125.174.99,443,0,false,ORD,North America,Chicago,102,0.00
3.27.246.186,2083,0,false,ORD,North America,Chicago,103,0.00
3.26.203.164,2083,0,false,ORD,North America,Chicago,103,0.00
3.106.140.59,8080,0,false,ORD,North America,Chicago,103,0.00
3.107.3.142,2082,0,false,ORD,North America,Chicago,103,0.00
3.27.77.68,2052,0,false,ORD,North America,Chicago,103,0.00
3.27.250.250,2086,0,false,ORD,North America,Chicago,103,0.00
3.27.111.196,8080,0,false,ORD,North America,Chicago,103,0.00
3.27.15.169,2052,0,false,ORD,North America,Chicago,103,0.00
3.27.111.196,2096,0,false,ORD,North America,Chicago,103,0.00
3.27.88.25,2087,0,false,ORD,North America,Chicago,103,0.00
3.27.148.83,2086,0,false,ORD,North America,Chicago,103,0.00
13.124.156.22,2052,0,false,ORD,North America,Chicago,103,0.00
3.27.88.25,2052,0,false,ORD,North America,Chicago,103,0.00
3.106.140.59,2052,0,false,ORD,North America,Chicago,103,0.00
3.26.205.83,80,0,false,ORD,North America,Chicago,103,0.00
3.27.148.83,80,0,false,ORD,North America,Chicago,103,0.00
3.27.73.25,2053,0,false,ORD,North America,Chicago,103,0.00
3.27.77.68,2083,0,false,ORD,North America,Chicago,104,0.00
3.27.111.196,443,0,false,ORD,North America,Chicago,104,0.00
54.252.145.200,2082,0,false,ORD,North America,Chicago,104,0.00
3.106.133.209,2052,0,false,ORD,North America,Chicago,104,0.00
13.211.128.224,2096,0,false,ORD,North America,Chicago,104,0.00
3.27.250.250,443,0,false,ORD,North America,Chicago,104,0.00
3.27.246.186,2082,0,false,ORD,North America,Chicago,104,0.00
3.27.77.68,2087,0,false,ORD,North America,Chicago,104,0.00
3.27.91.198,2052,0,false,ORD,North America,Chicago,104,0.00
3.106.202.18,2087,0,false,ORD,North America,Chicago,104,0.00
3.27.73.25,2052,0,false,ORD,North America,Chicago,104,0.00
3.27.94.201,2086,0,false,ORD,North America,Chicago,104,0.00
3.106.133.209,2086,0,false,ORD,North America,Chicago,104,0.00
3.106.140.59,8443,0,false,ORD,North America,Chicago,104,0.00
3.106.140.59,2096,0,false,ORD,North America,Chicago,104,0.00
3.27.73.25,2096,0,false,ORD,North America,Chicago,104,0.00
3.27.242.127,2083,0,false,ORD,North America,Chicago,104,0.00
3.27.94.201,80,0,false,ORD,North America,Chicago,104,0.00
3.27.15.169,80,0,false,ORD,North America,Chicago,104,0.00
3.26.102.189,8880,0,false,ORD,North America,Chicago,105,0.00
3.106.202.18,2086,0,false,ORD,North America,Chicago,105,0.00
13.211.177.161,443,0,false,ORD,North America,Chicago,105,0.00
13.211.161.99,2052,0,false,ORD,North America,Chicago,105,0.00
3.107.3.142,443,0,false,ORD,North America,Chicago,105,0.00
3.107.0.249,2083,0,false,ORD,North America,Chicago,105,0.00
3.27.246.186,2095,0,false,ORD,North America,Chicago,105,0.00
3.27.242.127,2052,0,false,ORD,North America,Chicago,105,0.00
54.252.145.200,8080,0,false,ORD,North America,Chicago,105,0.00
3.107.0.249,2087,0,false,ORD,North America,Chicago,105,0.00
3.27.246.186,2096,0,false,ORD,North America,Chicago,105,0.00
3.106.133.209,2053,0,false,ORD,North America,Chicago,105,0.00
3.27.250.250,2053,0,false,ORD,North America,Chicago,105,0.00
3.27.242.127,80,0,false,ORD,North America,Chicago,105,0.00
54.252.145.200,2095,0,false,ORD,North America,Chicago,105,0.00
3.27.15.169,2096,0,false,ORD,North America,Chicago,105,0.00
3.107.3.142,2052,0,false,ORD,North America,Chicago,106,0.00
3.27.242.127,2096,0,false,ORD,North America,Chicago,106,0.00
3.106.140.59,443,0,false,ORD,North America,Chicago,106,0.00
3.107.0.249,2096,0,false,ORD,North America,Chicago,106,0.00
3.27.15.169,2086,0,false,ORD,North America,Chicago,106,0.00
3.107.13.238,80,0,false,ORD,North America,Chicago,106,0.00
3.27.94.201,8880,0,false,ORD,North America,Chicago,106,0.00
3.27.242.127,443,0,false,ORD,North America,Chicago,106,0.00
3.27.45.26,2086,0,false,ORD,North America,Chicago,106,0.00
3.107.13.238,2096,0,false,ORD,North America,Chicago,106,0.00
3.26.7.63,2083,0,false,ORD,North America,Chicago,106,0.00
3.27.246.186,443,0,false,ORD,North America,Chicago,106,0.00
3.107.0.249,2053,0,false,ORD,North America,Chicago,107,0.00
3.106.133.209,2096,0,false,ORD,North America,Chicago,107,0.00
3.106.202.18,2082,0,false,ORD,North America,Chicago,107,0.00
3.25.163.182,443,0,false,ORD,North America,Chicago,107,0.00
3.27.15.169,2095,0,false,ORD,North America,Chicago,107,0.00
3.27.73.25,2087,0,false,ORD,North America,Chicago,107,0.00
3.106.140.59,2086,0,false,ORD,North America,Chicago,107,0.00
3.27.45.26,2082,0,false,ORD,North America,Chicago,107,0.00
3.106.133.209,8880,0,false,ORD,North America,Chicago,107,0.00
3.106.202.18,2095,0,false,ORD,North America,Chicago,107,0.00
3.107.0.249,8443,0,false,ORD,North America,Chicago,107,0.00
3.26.222.126,2083,0,false,ORD,North America,Chicago,107,0.00
3.106.202.18,8443,0,false,ORD,North America,Chicago,107,0.00
3.27.246.186,8080,0,false,ORD,North America,Chicago,107,0.00
3.27.77.68,2053,0,false,ORD,North America,Chicago,107,0.00
3.27.91.198,2086,0,false,ORD,North America,Chicago,108,0.00
3.106.202.18,8880,0,false,ORD,North America,Chicago,108,0.00
3.27.111.196,80,0,false,ORD,North America,Chicago,108,0.00
3.107.0.249,443,0,false,ORD,North America,Chicago,108,0.00
3.106.140.59,2083,0,false,ORD,North America,Chicago,108,0.00
3.27.88.25,443,0,false,ORD,North America,Chicago,108,0.00
3.25.232.135,2082,0,false,ORD,North America,Chicago,108,0.00
3.107.13.238,2086,0,false,ORD,North America,Chicago,108,0.00
3.27.250.250,2082,0,false,ORD,North America,Chicago,108,0.00
3.27.94.201,2082,0,false,ORD,North America,Chicago,108,0.00
3.27.148.83,2095,0,false,ORD,North America,Chicago,108,0.00
3.25.232.135,2096,0,false,ORD,North America,Chicago,108,0.00
3.27.45.26,8880,0,false,ORD,North America,Chicago,108,0.00
3.25.188.30,80,0,false,ORD,North America,Chicago,108,0.00
3.107.0.249,80,0,false,ORD,North America,Chicago,108,0.00
3.107.3.142,2083,0,false,ORD,North America,Chicago,108,0.00
3.26.7.63,443,0,false,ORD,North America,Chicago,108,0.00
3.27.73.25,8880,0,false,ORD,North America,Chicago,108,0.00
3.26.7.63,8080,0,false,ORD,North America,Chicago,108,0.00
3.27.91.198,8880,0,false,ORD,North America,Chicago,109,0.00
3.106.133.209,443,0,false,ORD,North America,Chicago,109,0.00
3.27.242.127,8080,0,false,ORD,North America,Chicago,109,0.00
3.26.213.25,443,0,false,ORD,North America,Chicago,109,0.00
3.27.15.169,2087,0,false,ORD,North America,Chicago,109,0.00
3.25.232.135,2086,0,false,ORD,North America,Chicago,109,0.00
3.25.163.182,2086,0,false,ORD,North America,Chicago,109,0.00
3.107.13.238,2095,0,false,ORD,North America,Chicago,109,0.00
3.25.188.30,2096,0,false,ORD,North America,Chicago,109,0.00
3.26.102.189,8443,0,false,ORD,North America,Chicago,109,0.00
3.26.222.126,8080,0,false,ORD,North America,Chicago,109,0.00
3.27.88.25,2083,0,false,ORD,North America,Chicago,109,0.00
3.27.148.83,8080,0,false,ORD,North America,Chicago,109,0.00
3.26.102.189,2053,0,false,ORD,North America,Chicago,109,0.00
13.211.177.161,8443,0,false,ORD,North America,Chicago,109,0.00
3.36.48.119,2053,0,false,ORD,North America,Chicago,109,0.00
3.107.3.142,2087,0,false,ORD,North America,Chicago,109,0.00
3.106.202.18,2096,0,false,ORD,North America,Chicago,109,0.00
3.27.148.83,2052,0,false,ORD,North America,Chicago,110,0.00
3.27.246.186,2087,0,false,ORD,North America,Chicago,110,0.00
3.26.102.189,80,0,false,ORD,North America,Chicago,110,0.00
3.107.0.249,2086,0,false,ORD,North America,Chicago,110,0.00
3.107.3.142,2096,0,false,ORD,North America,Chicago,110,0.00
15.207.172.2,80,443,true,BOM,Asia Pacific,Mumbai,110,0.00
3.27.246.186,80,0,false,ORD,North America,Chicago,110,0.00
3.25.163.182,2082,0,false,ORD,North America,Chicago,110,0.00
3.26.203.164,443,0,false,ORD,North America,Chicago,110,0.00
3.27.94.201,2083,0,false,ORD,North America,Chicago,110,0.00
3.25.188.30,2052,0,false,ORD,North America,Chicago,110,0.00
3.106.133.209,2095,0,false,ORD,North America,Chicago,110,0.00
3.27.250.250,8880,0,false,ORD,North America,Chicago,110,0.00
3.27.250.250,2096,0,false,ORD,North America,Chicago,110,0.00
3.27.91.198,2095,0,false,ORD,North America,Chicago,110,0.00
3.27.88.25,2096,0,false,ORD,North America,Chicago,110,0.00
3.25.163.182,2096,0,false,ORD,North America,Chicago,110,0.00
3.27.88.25,2086,0,false,ORD,North America,Chicago,110,0.00
3.27.77.68,8080,0,false,ORD,North America,Chicago,111,0.00
3.27.94.201,2052,0,false,ORD,North America,Chicago,111,0.00
3.27.148.83,2083,0,false,ORD,North America,Chicago,111,0.00
3.27.45.26,2083,0,false,ORD,North America,Chicago,111,0.00
3.107.3.142,8080,0,false,ORD,North America,Chicago,111,0.00
3.27.88.25,8443,0,false,ORD,North America,Chicago,111,0.00
3.26.213.25,8880,0,false,ORD,North America,Chicago,111,0.00
3.25.188.30,8443,0,false,ORD,North America,Chicago,111,0.00
3.27.148.83,2096,0,false,ORD,North America,Chicago,111,0.00
13.231.157.41,8443,0,false,ORD,North America,Chicago,111,0.00
13.231.196.122,80,0,false,ORD,North America,Chicago,111,0.00
3.25.188.30,2087,0,false,ORD,North America,Chicago,111,0.00
3.27.91.198,2082,0,false,ORD,North America,Chicago,111,0.00
3.27.73.25,8443,0,false,ORD,North America,Chicago,111,0.00
3.107.13.238,443,0,false,ORD,North America,Chicago,111,0.00
13.124.237.68,2096,0,false,ORD,North America,Chicago,111,0.00
3.26.7.63,2096,0,false,ORD,North America,Chicago,111,0.00
3.27.246.186,2086,0,false,ORD,North America,Chicago,111,0.00
3.27.111.196,2053,0,false,ORD,North America,Chicago,112,0.00
13.211.161.99,8443,0,false,ORD,North America,Chicago,112,0.00
3.27.91.198,443,0,false,ORD,North America,Chicago,112,0.00
3.26.203.164,2096,0,false,ORD,North America,Chicago,112,0.00
3.26.7.63,8443,0,false,ORD,North America,Chicago,112,0.00
3.107.13.238,2053,0,false,ORD,North America,Chicago,112,0.00
3.27.45.26,2095,0,false,ORD,North America,Chicago,112,0.00
3.27.94.201,2096,0,false,ORD,North America,Chicago,112,0.00
3.27.91.198,2083,0,false,ORD,North America,Chicago,112,0.00
3.27.250.250,2087,0,false,ORD,North America,Chicago,112,0.00
3.25.232.135,2052,0,false,ORD,North America,Chicago,112,0.00
3.26.203.164,2087,0,false,ORD,North America,Chicago,112,0.00
3.106.202.18,2053,0,false,ORD,North America,Chicago,112,0.00
3.25.232.135,8880,0,false,ORD,North America,Chicago,112,0.00
13.231.157.41,2082,0,false,ORD,North America,Chicago,112,0.00
3.27.111.196,2082,0,false,ORD,North America,Chicago,112,0.00
3.106.133.209,80,0,false,ORD,North America,Chicago,112,0.00
3.107.0.249,2082,0,false,ORD,North America,Chicago,112,0.00
3.107.13.238,2082,0,false,ORD,North America,Chicago,113,0.00
